character_id:ID,name,wiki_url,image_url,group_name,age,gender,full_name,hair_color,:LABEL
Switzerland_Delegates_Canada_On_Strike,Switzerland Delegates (Canada On Strike),https://wiki.southpark.cc.com/wiki/Switzerland_Delegates_(Canada_On_Strike),http://southparkstudios.mtvnimages.com/default/wiki_characters.jpg?height=250,World Leaders,,,,,WorldLeaders;Character;Entity
Barry_Bonds,Barry Bonds,https://wiki.southpark.cc.com/wiki/Barry_Bonds,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-barry-bonds.png?height=250,Sports,,,,,Sports;Character;Entity
Brian_Boitano,Brian Boitano,https://wiki.southpark.cc.com/wiki/Brian_Boitano,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/brian-boitano.png?height=250,Sports,50,Male,Brian Boitano,Black,Sports;Character;Entity
Don_King,Don King,https://wiki.southpark.cc.com/wiki/Don_King,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-don-king.png?height=250,Sports,,Male,Don King,Gray,Sports;Character;Entity
Jason_Giambi,Jason Giambi,https://wiki.southpark.cc.com/wiki/Jason_Giambi,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-jason-giambi.png?height=250,Sports,,,,,Sports;Character;Entity
Kobe_Bryant,Kobe Bryant,https://wiki.southpark.cc.com/wiki/Kobe_Bryant,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/kobe-bryant.png?height=250,Sports,35,Male,Kobe Bryant,Black,Sports;Character;Entity
Lance_Armstrong,Lance Armstrong,https://wiki.southpark.cc.com/wiki/Lance_Armstrong,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/lance-armstrong.png?height=250,Sports,,,,,Sports;Character;Entity
Michael_Buffer,Michael Buffer,https://wiki.southpark.cc.com/wiki/Michael_Buffer,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/michael-buffer.png?height=250,Sports,69,Male,Michael Buffer,Brown/Gray,Sports;Character;Entity
Mills_Lane,Mills Lane,https://wiki.southpark.cc.com/wiki/Mills_Lane,http://southparkstudios.mtvnimages.com/default/wiki_characters.jpg?height=250,Sports,,,,,Sports;Character;Entity
Magic_Johnson,Magic Johnson,https://wiki.southpark.cc.com/wiki/Magic_Johnson,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/magic-johnson.png?height=250,Sports,54,Male,Magic Johnson,Black,Sports;Character;Entity
Mark_McGuire,Mark McGuire,https://wiki.southpark.cc.com/wiki/Mark_McGuire,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-mark-mcguire.png?height=250,Sports,,,,,Sports;Character;Entity
Michael_Jordan,Michael Jordan,https://wiki.southpark.cc.com/wiki/Michael_Jordan,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/michael-jordan.png?height=250,Sports,51,Male,Michael Jordan,Gray,Sports;Character;Entity
Tiger_Woods,Tiger Woods,https://wiki.southpark.cc.com/wiki/Tiger_Woods,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/tiger-woods.png?height=250,Sports,38,Male,Tiger Woods,,Sports;Character;Entity
James_Harden,James Harden,https://wiki.southpark.cc.com/wiki/James_Harden,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/celebrities-sports-james-harden.png?height=250,Sports,,,,,Sports;Character;Entity
Lebron_James,Lebron James,https://wiki.southpark.cc.com/wiki/Lebron_James,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/celebrities-sports-lebron-james.png?height=250,Sports,,,,,Sports;Character;Entity
Will_Barton,Will Barton,https://wiki.southpark.cc.com/wiki/Will_Barton,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/celebrities-sports-will-barton.png?height=250,Sports,,,,,Sports;Character;Entity
Ben_Roethlisberger,Ben Roethlisberger,https://wiki.southpark.cc.com/wiki/Ben_Roethlisberger,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/ben-roethlisberger.png?height=250,Football,32,Male,Ben Roethlisberger,Brown,Football;Character;Entity;Member
Brett_Favre,Brett Favre,https://wiki.southpark.cc.com/wiki/Brett_Favre,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/brett-favre.png?height=250,Football,44,Male,Brett Favre,Brown,Football;Character;Entity
Blaine_Gabbert_Sarcastaball,Blaine Gabbert (Sarcastaball),https://wiki.southpark.cc.com/wiki/Blaine_Gabbert_(Sarcastaball),http://southparkstudios.mtvnimages.com/default/wiki_characters.jpg?height=250,Football,,,,,Football;Character;Entity
Chris_Baker,Chris Baker,https://wiki.southpark.cc.com/wiki/Chris_Baker,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/chris-baker.png?height=250,Football,DOB,Male,Chris Baker,Black,Football;Character;Entity
Chris_Kuper,Chris Kuper,https://wiki.southpark.cc.com/wiki/Chris_Kuper,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/chris-kuper.png?height=250,Football,DOB,Male,Chris Kuper,Blond,Football;Character;Entity
Colin_Kaepernick,Colin Kaepernick,https://wiki.southpark.cc.com/wiki/Colin_Kaepernick,http://southparkstudios.mtvnimages.com/shared/characters/adults/celebrity-sports-colin-kaepernick.png?height=250,Football,,,,,Football;Character;Entity
Eric_Decker,Eric Decker,https://wiki.southpark.cc.com/wiki/Eric_Decker,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/eric-decker.png?height=250,Football,DOB,Male,Eric Decker,Brown,Football;Character;Entity
Jay_Cutler,Jay Cutler,https://wiki.southpark.cc.com/wiki/Jay_Cutler,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/jay-cutler.png?height=250,Football,DOB,Male,Jay Cutler,Black,Football;Character;Entity
Jay_Gruden,Jay Gruden,https://wiki.southpark.cc.com/wiki/Jay_Gruden,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/jay-gruden.png?height=250,Football,,,,,Football;Character;Entity
JJ_Watt,JJ Watt,https://wiki.southpark.cc.com/wiki/JJ_Watt,http://southparkstudios.mtvnimages.com/shared/wiki/episodes/season-18/1810/1810-sports-celebrities-jj-watt.png?height=250,Football,,,,,Football;Character;Entity
John_Elway,John Elway,https://wiki.southpark.cc.com/wiki/John_Elway,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/john-elway.png?height=250,Football,53,Male,John Elway,Blonde,Football;Character;Entity;RoleModel;Idol;WhoIsEricCartman'SFather?;Member(Quarterback)
Keith_Brooking,Keith Brooking,https://wiki.southpark.cc.com/wiki/Keith_Brooking,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/keith-brooking-.png?height=250,Football,DOB,Male,Keith Brooking,Black,Football;Character;Entity
Kirk_Cousins,Kirk Cousins,https://wiki.southpark.cc.com/wiki/Kirk_Cousins,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/kirk-cousins.png?height=250,Football,,,,,Football;Character;Entity
LaMarr_Woodley,LaMarr Woodley,https://wiki.southpark.cc.com/wiki/LaMarr_Woodley,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/lamarr-woodley.png?height=250,Football,,,,,Football;Character;Entity;Member
Matt_Hasselbeck,Matt Hasselbeck,https://wiki.southpark.cc.com/wiki/Matt_Hasselbeck,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/football-matt-hasselbeck.png?height=250,Football,,,,,Football;Character;Entity
Peyton_Manning,Peyton Manning,https://wiki.southpark.cc.com/wiki/Peyton_Manning,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/peyton-manning.png?height=250,Football,40,Male,Peyton Manning,Brown,Football;Character;Entity
Pierre_GarC3A7on,Pierre Garçon,https://wiki.southpark.cc.com/wiki/Pierre_Gar%C3%A7on,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/pierre-garcon.png?height=250,Football,,,,,Football;Character;Entity
Robert_Griffin_III,Robert Griffin III,https://wiki.southpark.cc.com/wiki/Robert_Griffin_III,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/robert-griffin.png?height=250,Football,,,,,Football;Character;Entity
Stephen_Bowen,Stephen Bowen,https://wiki.southpark.cc.com/wiki/Stephen_Bowen,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/stephen-bowen.png?height=250,Football,DOB,Male,Stephen Bowen,Black,Football;Character;Entity
Tom_Brady,Tom Brady,https://wiki.southpark.cc.com/wiki/Tom_Brady,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/tom-brady.png?height=250,Football,36,Male,Tom Brady,Brown,Football;Character;Entity;RoleModel;CelebrityEgo;Religion;Member
Ty_Warren,Ty Warren,https://wiki.southpark.cc.com/wiki/Ty_Warren,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/ty-warren.png?height=250,Football,DOB,Male,Ty Warren,Black,Football;Character;Entity
Tyler_Polumbus,Tyler Polumbus,https://wiki.southpark.cc.com/wiki/Tyler_Polumbus,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/tyler-polumbus.png?height=250,Football,DOB,Male,Tyler Polumbus,Black,Football;Character;Entity
O_J_Simpson,O. J. Simpson,https://wiki.southpark.cc.com/wiki/O._J._Simpson,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/oj-simpson.png?height=250,Football,66,Male,O. J. Simpson,Black,Football;Character;Entity
Artonius_Jackson_Sarcastaball,Artonius Jackson (Sarcastaball),https://wiki.southpark.cc.com/wiki/Artonius_Jackson_(Sarcastaball),http://southparkstudios.mtvnimages.com/default/wiki_characters.jpg?height=250,Football,,,,,Football;Character;Entity
Martin_Gregors_Sarcastaball,Martin Gregors (Sarcastaball),https://wiki.southpark.cc.com/wiki/Martin_Gregors_(Sarcastaball),http://southparkstudios.mtvnimages.com/default/wiki_characters.jpg?height=250,Football,,,,,Football;Character;Entity
Jim_Harris_Sarcastaball,Jim Harris (Sarcastaball),https://wiki.southpark.cc.com/wiki/Jim_Harris_(Sarcastaball),http://southparkstudios.mtvnimages.com/default/wiki_characters.jpg?height=250,Football,,,,,Football;Character;Entity
Mike_Tafthill_Sarcastaball,Mike Tafthill (Sarcastaball),https://wiki.southpark.cc.com/wiki/Mike_Tafthill_(Sarcastaball),http://southparkstudios.mtvnimages.com/default/wiki_characters.jpg?height=250,Football,,,,,Football;Character;Entity
NFL_Owners,NFL Owners,,http://southparkstudios.mtvnimages.com/shared/characters/adults/nfl-owners-nfl-owners.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Dan_Snyder,Dan Snyder,https://wiki.southpark.cc.com/wiki/Dan_Snyder,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/dan-snyder.png?height=250,NFL Owners,49,Male,Dan Snyder,Black,NFLOwners;Character;Entity
Jerry_Jones,Jerry Jones,https://wiki.southpark.cc.com/wiki/Jerry_Jones,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/jerry-jones.png?height=250,NFL Owners,75,Male,Jerry Jones,Gray,NFLOwners;Character;Entity;Owner
Alex_Spanos,Alex Spanos,https://wiki.southpark.cc.com/wiki/Alex_Spanos,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-alex-spanos.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Art_Rooney,Art Rooney,https://wiki.southpark.cc.com/wiki/Art_Rooney,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-art-rooney.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Arthur_Blank,Arthur Blank,https://wiki.southpark.cc.com/wiki/Arthur_Blank,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-arthur-blank.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Bill_Bidwell,Bill Bidwell,https://wiki.southpark.cc.com/wiki/Bill_Bidwell,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-bidwell.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Bob_McNair,Bob McNair,https://wiki.southpark.cc.com/wiki/Bob_McNair,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-bob-mcnair.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Clark_Hunt,Clark Hunt,https://wiki.southpark.cc.com/wiki/Clark_Hunt,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-clark-hunt.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity;Owner
Gideon_Yu,Gideon Yu,https://wiki.southpark.cc.com/wiki/Gideon_Yu,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-gideon-yu.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Jeff_Lurie,Jeff Lurie,https://wiki.southpark.cc.com/wiki/Jeff_Lurie,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-jeff-lurie.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Jerry_Richardson,Jerry Richardson,https://wiki.southpark.cc.com/wiki/Jerry_Richardson,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-jerry-richardson.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Jim_Irsay,Jim Irsay,https://wiki.southpark.cc.com/wiki/Jim_Irsay,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-jim-irsay.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Jimmy_Haslam,Jimmy Haslam,https://wiki.southpark.cc.com/wiki/Jimmy_Haslam,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-jimmy-haslam.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Joe_Ellis,Joe Ellis,https://wiki.southpark.cc.com/wiki/Joe_Ellis,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-joe-ellis.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Joel_Glazer,Joel Glazer,https://wiki.southpark.cc.com/wiki/Joel_Glazer,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-joe-glazer.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
John_Mara,John Mara,https://wiki.southpark.cc.com/wiki/John_Mara,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-john-mara.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Mark_Davis,Mark Davis,https://wiki.southpark.cc.com/wiki/Mark_Davis,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-mark-davis.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Mark_Murphy,Mark Murphy,https://wiki.southpark.cc.com/wiki/Mark_Murphy,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-mark-murphy.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Martha_Ford,Martha Ford,https://wiki.southpark.cc.com/wiki/Martha_Ford,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-martha-ford.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Mike_Brown,Mike Brown,https://wiki.southpark.cc.com/wiki/Mike_Brown,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-mike-brown.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Paul_Allen,Paul Allen,https://wiki.southpark.cc.com/wiki/Paul_Allen,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-paul-allen.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Robert_Kraft,Robert Kraft,https://wiki.southpark.cc.com/wiki/Robert_Kraft,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-robert-kraft.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity;Owner
Shahid_Khan,Shahid Khan,https://wiki.southpark.cc.com/wiki/Shahid_Khan,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-shahid-khan.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Stan_Kroenke,Stan Kroenke,https://wiki.southpark.cc.com/wiki/Stan_Kroenke,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-stan-kroenke.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Stephen_Ross,Stephen Ross,https://wiki.southpark.cc.com/wiki/Stephen_Ross,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-stephen-ross.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity;Owner
Steve_Bisciotti,Steve Bisciotti,https://wiki.southpark.cc.com/wiki/Steve_Bisciotti,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-steve-bisciotti.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Tom_Benson,Tom Benson,https://wiki.southpark.cc.com/wiki/Tom_Benson,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-tom-benson.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Tommy_Smith,Tommy Smith,https://wiki.southpark.cc.com/wiki/Tommy_Smith,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-tommy-smith.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Virginia_Halas_McCaskey,Virginia Halas McCaskey,https://wiki.southpark.cc.com/wiki/Virginia_Halas_McCaskey,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-virginia-halas-mccaskey.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Woody_Johnson,Woody Johnson,https://wiki.southpark.cc.com/wiki/Woody_Johnson,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-woody-johnson.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Zygi_Wilf,Zygi Wilf,https://wiki.southpark.cc.com/wiki/Zygi_Wilf,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/sports-nfl-owner-zygi-wilf.png?height=250,NFL Owners,,,,,NFLOwners;Character;Entity
Dale_Earnhardt_Jr,Dale Earnhardt Jr.,https://wiki.southpark.cc.com/wiki/Dale_Earnhardt_Jr.,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/dale-earnhardt-jr.png?height=250,NASCAR,42,Male,"Dale Earnhardt, Jr.",Reddish Brown,NASCAR;Character;Entity
Danica_Patrick,Danica Patrick,https://wiki.southpark.cc.com/wiki/Danica_Patrick,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/danica-patrick.png?height=250,NASCAR,34,Female,Danica Patrick,Brown,NASCAR;Character;Entity
Jeff_Gordon,Jeff Gordon,https://wiki.southpark.cc.com/wiki/Jeff_Gordon,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/jeff-gordon.png?height=250,NASCAR,45,Male,Jeff Gordon,Brown,NASCAR;Character;Entity
Jimmie_Johnson,Jimmie Johnson,https://wiki.southpark.cc.com/wiki/Jimmie_Johnson,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/jimmie-johnson.png?height=250,NASCAR,41,Male,Jimmie Johnson,Brown,NASCAR;Character;Entity
Matt_Kenseth,Matt Kenseth,https://wiki.southpark.cc.com/wiki/Matt_Kenseth,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/matt-kenseth.png?height=250,NASCAR,44,Male,Matt Kenseth,Brown,NASCAR;Character;Entity
Tony_Stewart,Tony Stewart,https://wiki.southpark.cc.com/wiki/Tony_Stewart,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/tony-stewart.png?height=250,NASCAR,45,Male,Tony Stewart,Brown,NASCAR;Character;Entity;Idol
Dale_Evans,Dale Evans,https://wiki.southpark.cc.com/wiki/Dale_Evans,http://southparkstudios.mtvnimages.com/default/wiki_characters.jpg?height=250,NASCAR,,,,,NASCAR;Character;Entity
Ghost_Celebrities,Ghost Celebrities,,http://southparkstudios.mtvnimages.com/shared/characters/non-human/ghost-celebrities-ghost-celebrities.png?height=250,Dead Celebrity Ghosts,,,,,DeadCelebrityGhosts;Character;Entity
David_Carradine,David Carradine,https://wiki.southpark.cc.com/wiki/David_Carradine,http://southparkstudios.mtvnimages.com/shared/characters/non-human/ghosts-david-carradine.png?height=250,Dead Celebrity Ghosts,,,,,DeadCelebrityGhosts;Character;Entity
Walter_Cronkite,Walter Cronkite,https://wiki.southpark.cc.com/wiki/Walter_Cronkite,http://southparkstudios.mtvnimages.com/shared/characters/non-human/ghosts-walter-cronkite.png?height=250,Dead Celebrity Ghosts,,,,,DeadCelebrityGhosts;Character;Entity;Member
Billy_Mays,Billy Mays,https://wiki.southpark.cc.com/wiki/Billy_Mays,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/billy-mays.png?height=250,Dead Celebrity Ghosts,,,,,DeadCelebrityGhosts;Character;Entity;RoleModel;Member
Farrah_Fawcett,Farrah Fawcett,https://wiki.southpark.cc.com/wiki/Farrah_Fawcett,http://southparkstudios.mtvnimages.com/shared/characters/non-human/ghosts-farrah-fawcett.png?height=250,Dead Celebrity Ghosts,,,,,DeadCelebrityGhosts;Character;Entity;Member
Ed_McMahon,Ed McMahon,https://wiki.southpark.cc.com/wiki/Ed_McMahon,http://southparkstudios.mtvnimages.com/shared/characters/non-human/ghosts-ed-mchahon.png?height=250,Dead Celebrity Ghosts,,,,,DeadCelebrityGhosts;Character;Entity;Member
Ted_Kennedy,Ted Kennedy,https://wiki.southpark.cc.com/wiki/Ted_Kennedy,http://southparkstudios.mtvnimages.com/shared/characters/non-human/ghosts-ted-kennedy.png?height=250,Dead Celebrity Ghosts,,Multiple,Celebrity Ghosts,,DeadCelebrityGhosts;Character;Entity;Member
Ricardo_Montalbon,Ricardo Montalbon,https://wiki.southpark.cc.com/wiki/Ricardo_Montalbon,http://southparkstudios.mtvnimages.com/shared/characters/non-human/ghost-celebrities-ricardo-montalbon.png?height=250,Dead Celebrity Ghosts,,,,,DeadCelebrityGhosts;Character;Entity;Member
Dom_DeLuise,Dom DeLuise,https://wiki.southpark.cc.com/wiki/Dom_DeLuise,http://southparkstudios.mtvnimages.com/shared/characters/non-human/ghost-celebrities-dom-deluise.png?height=250,Dead Celebrity Ghosts,,,,,DeadCelebrityGhosts;Character;Entity;Member
DJ_AM,DJ AM,https://wiki.southpark.cc.com/wiki/DJ_AM,http://southparkstudios.mtvnimages.com/shared/characters/non-human/ghost-celebrities-dj-am.png?height=250,Dead Celebrity Ghosts,,,,,DeadCelebrityGhosts;Character;Entity;Member
Natasha_Richardson,Natasha Richardson,https://wiki.southpark.cc.com/wiki/Natasha_Richardson,http://southparkstudios.mtvnimages.com/shared/characters/non-human/ghost-celebrities-natasha-richardson.png?height=250,Dead Celebrity Ghosts,,,,,DeadCelebrityGhosts;Character;Entity;Member
Patrick_Swayze,Patrick Swayze,https://wiki.southpark.cc.com/wiki/Patrick_Swayze,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/celebrity-actor-patrick-swayze.png?height=250,Dead Celebrity Ghosts,,,,,DeadCelebrityGhosts;Character;Entity
Bea_Arthur,Bea Arthur,https://wiki.southpark.cc.com/wiki/Bea_Arthur,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/celebrity-actress-bea-arthur.png?height=250,Dead Celebrity Ghosts,,,,,DeadCelebrityGhosts;Character;Entity
Oscar_Mayer,Oscar Mayer,https://wiki.southpark.cc.com/wiki/Oscar_Mayer,http://southparkstudios.mtvnimages.com/shared/characters/adults/business-oscar-mayer.png?height=250,Dead Celebrity Ghosts,,,,,DeadCelebrityGhosts;Character;Entity
Bill_Gates,Bill Gates,https://wiki.southpark.cc.com/wiki/Bill_Gates,http://southparkstudios.mtvnimages.com/shared/characters/adults/celebrity-business-bill-gates.png?height=250,Businessmen,58,Male,Bill Gates,Gray,Businessmen;Character;Entity
Donald_Trump,Donald Trump,https://wiki.southpark.cc.com/wiki/Donald_Trump,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/us-politics-donald-trump.png?height=250,Businessmen,70,Male,Donald Trump,Brown/Blonde,Businessmen;Character;Entity
Elon_Musk,Elon Musk,https://wiki.southpark.cc.com/wiki/Elon_Musk,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/celebrities-elon-musk.png?height=250,Businessmen,45,Male,Elon Musk,Gray,Businessmen;Character;Entity;AdultAcquaintance;Rival
Elon_Musk_Handicar,Elon Musk (Handicar),https://wiki.southpark.cc.com/wiki/Elon_Musk_(Handicar),http://southparkstudios.mtvnimages.com/shared/characters/adults/celebrity-business-elon-musk.png?height=250,Businessmen,,,,,Businessmen;Character;Entity
Jeff_Bezos,Jeff Bezos,https://wiki.southpark.cc.com/wiki/Jeff_Bezos,http://southparkstudios.mtvnimages.com/shared/characters/adults/business-jeff-bezos.png?height=250,Businessmen,54,Male,Jeff Bezos,Bald,Businessmen;Character;Entity
Mark_Zuckerberg,Mark Zuckerberg,https://wiki.southpark.cc.com/wiki/Mark_Zuckerberg,http://southparkstudios.mtvnimages.com/shared/characters/adults/celebrities-mark-zuckerberg.png?height=250,Businessmen,,,,,Businessmen;Character;Entity
Steve_Jobs,Steve Jobs,https://wiki.southpark.cc.com/wiki/Steve_Jobs,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/steve-jobs.png?height=250,Businessmen,56,Male,Steve Jobs,Gray,Businessmen;Character;Entity
Steve_Forbes,Steve Forbes,https://wiki.southpark.cc.com/wiki/Steve_Forbes,http://southparkstudios.mtvnimages.com/shared/characters/adults/business-steve-forbes.png?height=250,Businessmen,,,,,Businessmen;Character;Entity
Steve_Ballmer,Steve Ballmer,https://wiki.southpark.cc.com/wiki/Steve_Ballmer,http://southparkstudios.mtvnimages.com/shared/characters/adults/business-steven-ballmer.png?height=250,Businessmen,,,,,Businessmen;Character;Entity
Ted_Turner,Ted Turner,https://wiki.southpark.cc.com/wiki/Ted_Turner,http://southparkstudios.mtvnimages.com/shared/characters/adults/celebrity-business-ted-turner.png?height=250,Businessmen,,,,,Businessmen;Character;Entity
Tony_Hayward,Tony Hayward,https://wiki.southpark.cc.com/wiki/Tony_Hayward,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/tony-hayward.png?height=250,Businessmen,57,Male,Tony Hayward,Black,Businessmen;Character;Entity
Gloria_Allred,Gloria Allred,https://wiki.southpark.cc.com/wiki/Gloria_Allred,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/gloria-allred.png?height=250,Misc. Celebrities,72,Female,Gloria Allred,Brown,MiscCelebrities;Character;Entity
Johnnie_Cochran,Johnnie Cochran,https://wiki.southpark.cc.com/wiki/Johnnie_Cochran,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/johnnie-cochran.png?height=250,Misc. Celebrities,67,Male,Johnnie Cochran,Black,MiscCelebrities;Character;Entity
Richard_Dawkins,Richard Dawkins,https://wiki.southpark.cc.com/wiki/Richard_Dawkins,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/richard-dawkins.png?height=250,Misc. Celebrities,73,Male,Richard Dawkins,Gray,MiscCelebrities;Character;Entity
Bill_Donahue,Bill Donahue,https://wiki.southpark.cc.com/wiki/Bill_Donahue,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/bill-donahue.png?height=250,Misc. Celebrities,66,Male,Bill Donahue,Gray,MiscCelebrities;Character;Entity
Jared_Fogle,Jared Fogle,https://wiki.southpark.cc.com/wiki/Jared_Fogle,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/jared-fogle.png?height=250,Misc. Celebrities,36,Male,Jared Fogle,Brown,MiscCelebrities;Character;Entity
Brad_Pitt,Brad Pitt,https://wiki.southpark.cc.com/wiki/Brad_Pitt,http://southparkstudios.mtvnimages.com/shared/characters/celebrities/brad-pitt.png?height=250,Misc. Celebrities,10,Male,Brad Pitt,Blonde,MiscCelebrities;Character;Entity;CelebrityEgo
